Dataset,Model,Fold,Train Size,Test Size,Train Size after SMOTE,Accuracy,Precision_weighted,Recall_weighted,F1_weighted,ROC_AUC,Precision_defective,Recall_defective,F1_defective,PF,Specificity,G_measure,TN,FP,FN,TP
MW1,SVM,5,237,26,424,0.8076923076923077,0.8945054945054943,0.8076923076923077,0.8424908424908425,0.625,0.2,0.5,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.625,20,4,1,1
MW1,LR,5,237,26,424,0.8076923076923077,0.8945054945054943,0.8076923076923077,0.8424908424908425,0.5833333333333333,0.2,0.5,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.625,20,4,1,1
MW1,AdaBoost-RF,5,237,26,424,0.8461538461538461,0.9003496503496504,0.8461538461538461,0.8684503901895206,0.6666666666666667,0.25,0.5,0.3333333333333333,0.125,0.875,0.6363636363636364,21,3,1,1
MW1,AdaBoost-DS,5,237,26,424,0.8461538461538461,0.9003496503496504,0.8461538461538461,0.8684503901895206,0.6666666666666666,0.25,0.5,0.3333333333333333,0.125,0.875,0.6363636363636364,21,3,1,1
MW1,AdaBoost-SVM,5,237,26,424,0.7307692307692307,0.8854829381145171,0.7307692307692307,0.7899026038560921,0.59375,0.14285714285714285,0.5,0.2222222222222222,0.25,0.75,0.6,18,6,1,1
MW1,AdaBoost-LR,5,237,26,424,0.6538461538461539,0.8773252890899949,0.6538461538461539,0.7344362954119052,0.59375,0.1111111111111111,0.5,0.18181818181818182,0.3333333333333333,0.6666666666666666,0.5714285714285715,16,8,1,1
MW1,Bagging-RF,5,237,26,424,0.8461538461538461,0.9003496503496504,0.8461538461538461,0.8684503901895206,0.59375,0.25,0.5,0.3333333333333333,0.125,0.875,0.6363636363636364,21,3,1,1
MW1,Bagging-DS,5,237,26,424,0.7692307692307693,0.8897435897435896,0.7692307692307693,0.8164335664335665,0.6354166666666666,0.16666666666666666,0.5,0.25,0.20833333333333334,0.7916666666666666,0.6129032258064516,19,5,1,1
MW1,Bagging-SVM,5,237,26,424,0.7692307692307693,0.8897435897435896,0.7692307692307693,0.8164335664335665,0.6666666666666666,0.16666666666666666,0.5,0.25,0.20833333333333334,0.7916666666666666,0.6129032258064516,19,5,1,1
MW1,Bagging-LR,5,237,26,424,0.8076923076923077,0.8945054945054943,0.8076923076923077,0.8424908424908425,0.5833333333333333,0.2,0.5,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.625,20,4,1,1
MW1,RF,6,237,26,424,0.8461538461538461,0.9003496503496504,0.8461538461538461,0.8684503901895206,0.7604166666666666,0.25,0.5,0.3333333333333333,0.125,0.875,0.6363636363636364,21,3,1,1
MW1,DS,6,237,26,424,0.8076923076923077,0.8428093645484949,0.8076923076923077,0.8248772504091654,0.4166666666666667,0.0,0.0,0.0,0.125,0.875,0.0,21,3,2,0
MW1,SVM,6,237,26,424,0.46153846153846156,0.8516483516483516,0.46153846153846156,0.5737179487179488,0.5833333333333333,0.07142857142857142,0.5,0.125,0.5416666666666666,0.4583333333333333,0.4782608695652174,11,13,1,1
MW1,LR,6,237,26,424,0.46153846153846156,0.8516483516483516,0.46153846153846156,0.5737179487179488,0.5625,0.07142857142857142,0.5,0.125,0.5416666666666666,0.4583333333333333,0.4782608695652174,11,13,1,1
MW1,AdaBoost-RF,6,237,26,424,0.8846153846153846,0.9085841694537348,0.8846153846153846,0.8949263502454993,0.6875,0.3333333333333333,0.5,0.4,0.08333333333333333,0.9166666666666666,0.6470588235294118,22,2,1,1
MW1,AdaBoost-DS,6,237,26,424,0.8846153846153846,0.9085841694537348,0.8846153846153846,0.8949263502454993,0.78125,0.3333333333333333,0.5,0.4,0.08333333333333333,0.9166666666666666,0.6470588235294118,22,2,1,1
MW1,AdaBoost-SVM,6,237,26,424,0.46153846153846156,0.8516483516483516,0.46153846153846156,0.5737179487179488,0.3854166666666667,0.07142857142857142,0.5,0.125,0.5416666666666666,0.4583333333333333,0.4782608695652174,11,13,1,1
MW1,AdaBoost-LR,6,237,26,424,0.5769230769230769,0.8685314685314686,0.5769230769230769,0.6745562130177514,0.5208333333333334,0.09090909090909091,0.5,0.15384615384615385,0.4166666666666667,0.5833333333333334,0.5384615384615384,14,10,1,1
MW1,Bagging-RF,6,237,26,424,0.8076923076923077,0.8945054945054943,0.8076923076923077,0.8424908424908425,0.6145833333333333,0.2,0.5,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.625,20,4,1,1
MW1,Bagging-DS,6,237,26,424,0.7307692307692307,0.8351648351648352,0.7307692307692307,0.7794871794871795,0.7291666666666666,0.0,0.0,0.0,0.20833333333333334,0.7916666666666666,0.0,19,5,2,0
MW1,Bagging-SVM,6,237,26,424,0.4230769230769231,0.8442890442890442,0.4230769230769231,0.5365223012281836,0.5833333333333333,0.06666666666666667,0.5,0.11764705882352941,0.5833333333333334,0.4166666666666667,0.45454545454545453,10,14,1,1
MW1,Bagging-LR,6,237,26,424,0.46153846153846156,0.8516483516483516,0.46153846153846156,0.5737179487179488,0.5416666666666666,0.07142857142857142,0.5,0.125,0.5416666666666666,0.4583333333333333,0.4782608695652174,11,13,1,1
MW1,RF,7,237,26,426,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.5434782608695652,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08695652173913043,0.9130434782608695,0.48837209302325574,21,2,2,1
MW1,DS,7,237,26,426,0.7307692307692307,0.8153846153846154,0.7307692307692307,0.7662492546213477,0.5579710144927537,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.21739130434782608,0.782608695652174,0.46753246753246747,18,5,2,1
MW1,SVM,7,237,26,426,0.6923076923076923,0.8582202111613877,0.6923076923076923,0.7461538461538463,0.7391304347826088,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.30434782608695654,0.6956521739130435,0.6808510638297872,16,7,1,2
MW1,LR,7,237,26,426,0.6923076923076923,0.8582202111613877,0.6923076923076923,0.7461538461538463,0.7391304347826086,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.30434782608695654,0.6956521739130435,0.6808510638297872,16,7,1,2
MW1,AdaBoost-RF,7,237,26,426,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.5652173913043478,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08695652173913043,0.9130434782608695,0.48837209302325574,21,2,2,1
MW1,AdaBoost-DS,7,237,26,426,0.6538461538461539,0.7519230769230769,0.6538461538461539,0.6994633273703041,0.43478260869565216,0.0,0.0,0.0,0.2608695652173913,0.7391304347826086,0.0,17,6,3,0
MW1,AdaBoost-SVM,7,237,26,426,0.6923076923076923,0.8582202111613877,0.6923076923076923,0.7461538461538463,0.7101449275362319,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.30434782608695654,0.6956521739130435,0.6808510638297872,16,7,1,2
MW1,AdaBoost-LR,7,237,26,426,0.6153846153846154,0.8466200466200468,0.6153846153846154,0.684788895315211,0.6884057971014492,0.18181818181818182,0.6666666666666666,0.2857142857142857,0.391304347826087,0.6086956521739131,0.6363636363636365,14,9,1,2
MW1,Bagging-RF,7,237,26,426,0.7692307692307693,0.8234432234432235,0.7692307692307693,0.7928321678321678,0.572463768115942,0.2,0.3333333333333333,0.25,0.17391304347826086,0.8260869565217391,0.475,19,4,2,1
MW1,Bagging-DS,7,237,26,426,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.6159420289855072,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08695652173913043,0.9130434782608695,0.48837209302325574,21,2,2,1
MW1,Bagging-SVM,7,237,26,426,0.6538461538461539,0.8524038461538462,0.6538461538461539,0.7159763313609468,0.6956521739130435,0.2,0.6666666666666666,0.3076923076923077,0.34782608695652173,0.6521739130434783,0.6593406593406593,15,8,1,2
MW1,Bagging-LR,7,237,26,426,0.6538461538461539,0.8524038461538462,0.6538461538461539,0.7159763313609468,0.8260869565217391,0.2,0.6666666666666666,0.3076923076923077,0.34782608695652173,0.6521739130434783,0.6593406593406593,15,8,1,2
MW1,RF,8,237,26,426,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.3840579710144927,0.0,0.0,0.0,0.13043478260869565,0.8695652173913043,0.0,20,3,3,0
MW1,DS,8,237,26,426,0.7307692307692307,0.763986013986014,0.7307692307692307,0.7470085470085469,0.41304347826086957,0.0,0.0,0.0,0.17391304347826086,0.8260869565217391,0.0,19,4,3,0
MW1,SVM,8,237,26,426,0.6538461538461539,0.7519230769230769,0.6538461538461539,0.6994633273703041,0.46376811594202894,0.0,0.0,0.0,0.2608695652173913,0.7391304347826086,0.0,17,6,3,0
MW1,LR,8,237,26,426,0.6923076923076923,0.8079814921920184,0.6923076923076923,0.7391941391941393,0.463768115942029,0.14285714285714285,0.3333333333333333,0.2,0.2608695652173913,0.7391304347826086,0.4594594594594595,17,6,2,1
MW1,AdaBoost-RF,8,237,26,426,0.7307692307692307,0.763986013986014,0.7307692307692307,0.7470085470085469,0.38405797101449274,0.0,0.0,0.0,0.17391304347826086,0.8260869565217391,0.0,19,4,3,0
MW1,AdaBoost-DS,8,237,26,426,0.8076923076923077,0.7740384615384616,0.8076923076923077,0.79050736497545,0.2608695652173913,0.0,0.0,0.0,0.08695652173913043,0.9130434782608695,0.0,21,2,3,0
MW1,AdaBoost-SVM,8,237,26,426,0.6538461538461539,0.8007478632478632,0.6538461538461539,0.7114105406788335,0.5942028985507246,0.125,0.3333333333333333,0.18181818181818182,0.30434782608695654,0.6956521739130435,0.4507042253521127,16,7,2,1
MW1,AdaBoost-LR,8,237,26,426,0.6153846153846154,0.7933634992458521,0.6153846153846154,0.6826923076923077,0.5,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.34782608695652173,0.6521739130434783,0.44117647058823534,15,8,2,1
MW1,Bagging-RF,8,237,26,426,0.6538461538461539,0.7519230769230769,0.6538461538461539,0.6994633273703041,0.41304347826086957,0.0,0.0,0.0,0.2608695652173913,0.7391304347826086,0.0,17,6,3,0
MW1,Bagging-DS,8,237,26,426,0.6923076923076923,0.7582417582417581,0.6923076923076923,0.7237762237762239,0.6086956521739131,0.0,0.0,0.0,0.21739130434782608,0.782608695652174,0.0,18,5,3,0
MW1,Bagging-SVM,8,237,26,426,0.6153846153846154,0.7449392712550608,0.6153846153846154,0.6739926739926739,0.2391304347826087,0.0,0.0,0.0,0.30434782608695654,0.6956521739130435,0.0,16,7,3,0
MW1,Bagging-LR,8,237,26,426,0.6153846153846154,0.7449392712550608,0.6153846153846154,0.6739926739926739,0.42028985507246375,0.0,0.0,0.0,0.30434782608695654,0.6956521739130435,0.0,16,7,3,0
MW1,RF,9,237,26,426,0.8461538461538461,0.8886446886446886,0.8461538461538461,0.8618881118881119,0.8840579710144927,0.4,0.6666666666666666,0.5,0.13043478260869565,0.8695652173913043,0.7547169811320754,20,3,1,2
MW1,DS,9,237,26,426,0.8461538461538461,0.8886446886446886,0.8461538461538461,0.8618881118881119,0.7536231884057971,0.4,0.6666666666666666,0.5,0.13043478260869565,0.8695652173913043,0.7547169811320754,20,3,1,2
MW1,SVM,9,237,26,426,0.6538461538461539,0.8007478632478632,0.6538461538461539,0.7114105406788335,0.5797101449275363,0.125,0.3333333333333333,0.18181818181818182,0.30434782608695654,0.6956521739130435,0.4507042253521127,16,7,2,1
MW1,LR,9,237,26,426,0.6923076923076923,0.8079814921920184,0.6923076923076923,0.7391941391941393,0.6811594202898551,0.14285714285714285,0.3333333333333333,0.2,0.2608695652173913,0.7391304347826086,0.4594594594594595,17,6,2,1
MW1,AdaBoost-RF,9,237,26,426,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.5724637681159419,0.0,0.0,0.0,0.13043478260869565,0.8695652173913043,0.0,20,3,3,0
MW1,AdaBoost-DS,9,237,26,426,0.9615384615384616,0.9711538461538461,0.9615384615384616,0.9638583638583638,0.963768115942029,0.75,1.0,0.8571428571428571,0.043478260869565216,0.9565217391304348,0.9777777777777777,22,1,0,3
MW1,AdaBoost-SVM,9,237,26,426,0.8076923076923077,0.8788461538461537,0.8076923076923077,0.8330351818723911,0.8623188405797102,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.17391304347826086,0.8260869565217391,0.7378640776699029,19,4,1,2
MW1,AdaBoost-LR,9,237,26,426,0.7307692307692307,0.9192307692307692,0.7307692307692307,0.7790927021696252,0.9130434782608696,0.3,1.0,0.46153846153846156,0.30434782608695654,0.6956521739130435,0.8205128205128205,16,7,0,3
MW1,Bagging-RF,9,237,26,426,0.8461538461538461,0.9340659340659341,0.8461538461538461,0.8695970695970696,0.9202898550724637,0.42857142857142855,1.0,0.6,0.17391304347826086,0.8260869565217391,0.9047619047619047,19,4,0,3
MW1,Bagging-DS,9,237,26,426,0.7692307692307693,0.9230769230769231,0.7692307692307693,0.8096153846153846,0.8840579710144927,0.3333333333333333,1.0,0.5,0.2608695652173913,0.7391304347826086,0.85,17,6,0,3
MW1,Bagging-SVM,9,237,26,426,0.6538461538461539,0.8007478632478632,0.6538461538461539,0.7114105406788335,0.5,0.125,0.3333333333333333,0.18181818181818182,0.30434782608695654,0.6956521739130435,0.4507042253521127,16,7,2,1
MW1,Bagging-LR,9,237,26,426,0.6923076923076923,0.8079814921920184,0.6923076923076923,0.7391941391941393,0.5942028985507246,0.14285714285714285,0.3333333333333333,0.2,0.2608695652173913,0.7391304347826086,0.4594594594594595,17,6,2,1
MW1,RF,10,237,26,426,0.9230769230769231,0.9292307692307692,0.9230769230769231,0.905448717948718,0.826086956521739,1.0,0.3333333333333333,0.5,0.0,1.0,0.5,23,0,2,1
MW1,DS,10,237,26,426,0.9230769230769231,0.9292307692307692,0.9230769230769231,0.905448717948718,0.6666666666666666,1.0,0.3333333333333333,0.5,0.0,1.0,0.5,23,0,2,1
MW1,SVM,10,237,26,426,0.9615384615384616,0.9711538461538461,0.9615384615384616,0.9638583638583638,1.0,0.75,1.0,0.8571428571428571,0.043478260869565216,0.9565217391304348,0.9777777777777777,22,1,0,3
MW1,LR,10,237,26,426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,23,0,0,3
MW1,AdaBoost-RF,10,237,26,426,0.9230769230769231,0.9292307692307692,0.9230769230769231,0.905448717948718,0.6376811594202899,1.0,0.3333333333333333,0.5,0.0,1.0,0.5,23,0,2,1
MW1,AdaBoost-DS,10,237,26,426,0.9230769230769231,0.9292307692307692,0.9230769230769231,0.905448717948718,0.6376811594202899,1.0,0.3333333333333333,0.5,0.0,1.0,0.5,23,0,2,1
MW1,AdaBoost-SVM,10,237,26,426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,23,0,0,3
MW1,AdaBoost-LR,10,237,26,426,0.9615384615384616,0.9711538461538461,0.9615384615384616,0.9638583638583638,1.0,0.75,1.0,0.8571428571428571,0.043478260869565216,0.9565217391304348,0.9777777777777777,22,1,0,3
MW1,Bagging-RF,10,237,26,426,0.9230769230769231,0.9292307692307692,0.9230769230769231,0.905448717948718,0.8695652173913043,1.0,0.3333333333333333,0.5,0.0,1.0,0.5,23,0,2,1
MW1,Bagging-DS,10,237,26,426,0.9230769230769231,0.9292307692307692,0.9230769230769231,0.905448717948718,0.7463768115942029,1.0,0.3333333333333333,0.5,0.0,1.0,0.5,23,0,2,1
MW1,Bagging-SVM,10,237,26,426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,23,0,0,3
MW1,Bagging-LR,10,237,26,426,0.9615384615384616,0.9711538461538461,0.9615384615384616,0.9638583638583638,1.0,0.75,1.0,0.8571428571428571,0.043478260869565216,0.9565217391304348,0.9777777777777777,22,1,0,3
PC1,RF,1,661,74,1212,0.918918918918919,0.906949806949807,0.918918918918919,0.9113983548766158,0.8198529411764706,0.5,0.3333333333333333,0.4,0.029411764705882353,0.9705882352941176,0.4962406015037593,66,2,4,2
PC1,DS,1,661,74,1212,0.8783783783783784,0.9035343035343035,0.8783783783783784,0.8891688681162366,0.7058823529411765,0.3333333333333333,0.5,0.4,0.08823529411764706,0.9117647058823529,0.6458333333333334,62,6,3,3
PC1,SVM,1,661,74,1212,0.8783783783783784,0.9513513513513514,0.8783783783783784,0.9001307269023805,0.928921568627451,0.4,1.0,0.5714285714285714,0.1323529411764706,0.8676470588235294,0.9291338582677166,59,9,0,6
PC1,LR,1,661,74,1212,0.8513513513513513,0.9475357710651829,0.8513513513513513,0.8803572267920096,0.9558823529411765,0.35294117647058826,1.0,0.5217391304347826,0.16176470588235295,0.8382352941176471,0.9119999999999999,57,11,0,6
PC1,AdaBoost-RF,1,661,74,1212,0.9054054054054054,0.9125223304327782,0.9054054054054054,0.9086933086933089,0.7732843137254901,0.42857142857142855,0.5,0.46153846153846156,0.058823529411764705,0.9411764705882353,0.6530612244897959,64,4,3,3
PC1,AdaBoost-DS,1,661,74,1212,0.8648648648648649,0.9001689189189189,0.8648648648648649,0.8797092547092547,0.678921568627451,0.3,0.5,0.375,0.10294117647058823,0.8970588235294118,0.6421052631578948,61,7,3,3
PC1,AdaBoost-SVM,1,661,74,1212,0.8108108108108109,0.9432432432432432,0.8108108108108109,0.8508912443338672,0.9424019607843137,0.3,1.0,0.46153846153846156,0.20588235294117646,0.7941176470588235,0.8852459016393442,54,14,0,6
PC1,AdaBoost-LR,1,661,74,1212,0.7702702702702703,0.9208858454141474,0.7702702702702703,0.8198446380264562,0.8112745098039216,0.23809523809523808,0.8333333333333334,0.37037037037037035,0.23529411764705882,0.7647058823529411,0.7975460122699386,52,16,1,5
PC1,Bagging-RF,1,661,74,1212,0.8648648648648649,0.8648648648648649,0.8648648648648649,0.8648648648648649,0.7855392156862746,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.07352941176470588,0.9264705882352942,0.2825112107623318,63,5,5,1
PC1,Bagging-DS,1,661,74,1212,0.8918918918918919,0.8735521235521235,0.8918918918918919,0.881864473168821,0.7904411764705883,0.25,0.16666666666666666,0.2,0.04411764705882353,0.9558823529411765,0.2838427947598253,65,3,5,1
PC1,Bagging-SVM,1,661,74,1212,0.8513513513513513,0.9475357710651829,0.8513513513513513,0.8803572267920096,0.9436274509803921,0.35294117647058826,1.0,0.5217391304347826,0.16176470588235295,0.8382352941176471,0.9119999999999999,57,11,0,6
PC1,Bagging-LR,1,661,74,1212,0.8513513513513513,0.9475357710651829,0.8513513513513513,0.8803572267920096,0.9607843137254902,0.35294117647058826,1.0,0.5217391304347826,0.16176470588235295,0.8382352941176471,0.9119999999999999,57,11,0,6
PC1,RF,2,661,74,1212,0.918918918918919,0.9316134316134316,0.918918918918919,0.9241053420157899,0.946078431372549,0.5,0.6666666666666666,0.5714285714285714,0.058823529411764705,0.9411764705882353,0.7804878048780487,64,4,2,4
PC1,DS,2,661,74,1212,0.8783783783783784,0.9035343035343035,0.8783783783783784,0.8891688681162366,0.7781862745098039,0.3333333333333333,0.5,0.4,0.08823529411764706,0.9117647058823529,0.6458333333333334,62,6,3,3
PC1,SVM,2,661,74,1212,0.7702702702702703,0.9025733867839131,0.7702702702702703,0.8178598110305427,0.7855392156862745,0.21052631578947367,0.6666666666666666,0.32,0.22058823529411764,0.7794117647058824,0.71864406779661,53,15,2,4
PC1,LR,2,661,74,1212,0.7702702702702703,0.9025733867839131,0.7702702702702703,0.8178598110305427,0.8174019607843137,0.21052631578947367,0.6666666666666666,0.32,0.22058823529411764,0.7794117647058824,0.71864406779661,53,15,2,4
PC1,AdaBoost-RF,2,661,74,1212,0.8918918918918919,0.9226351351351352,0.8918918918918919,0.9037674037674037,0.9105392156862746,0.4,0.6666666666666666,0.5,0.08823529411764706,0.9117647058823529,0.7701863354037267,62,6,2,4
PC1,AdaBoost-DS,2,661,74,1212,0.9054054054054054,0.9266805266805267,0.9054054054054054,0.9137980085348506,0.9424019607843138,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.07352941176470588,0.9264705882352942,0.7753846153846153,63,5,2,4
PC1,AdaBoost-SVM,2,661,74,1212,0.7972972972972973,0.9057540512648872,0.7972972972972973,0.8368507638072856,0.8676470588235293,0.23529411764705882,0.6666666666666666,0.34782608695652173,0.19117647058823528,0.8088235294117647,0.7308970099667773,55,13,2,4
PC1,AdaBoost-LR,2,661,74,1212,0.7162162162162162,0.8969839404622012,0.7162162162162162,0.7791239515377446,0.758578431372549,0.17391304347826086,0.6666666666666666,0.27586206896551724,0.27941176470588236,0.7205882352941176,0.6925795053003533,49,19,2,4
PC1,Bagging-RF,2,661,74,1212,0.8918918918918919,0.9226351351351352,0.8918918918918919,0.9037674037674037,0.9154411764705882,0.4,0.6666666666666666,0.5,0.08823529411764706,0.9117647058823529,0.7701863354037267,62,6,2,4
PC1,Bagging-DS,2,661,74,1212,0.8783783783783784,0.9350397055315087,0.8783783783783784,0.8974825498693308,0.8602941176470589,0.38461538461538464,0.8333333333333334,0.5263157894736842,0.11764705882352941,0.8823529411764706,0.8571428571428571,60,8,1,5
PC1,Bagging-SVM,2,661,74,1212,0.7567567567567568,0.9011011011011011,0.7567567567567568,0.8082887427149722,0.7230392156862746,0.2,0.6666666666666666,0.3076923076923077,0.23529411764705882,0.7647058823529411,0.7123287671232877,52,16,2,4
PC1,Bagging-LR,2,661,74,1212,0.7837837837837838,0.904118404118404,0.7837837837837838,0.8273757628596339,0.8149509803921569,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.20588235294117646,0.7941176470588235,0.7248322147651006,54,14,2,4
PC1,RF,3,661,74,1212,0.8783783783783784,0.8872241111047082,0.8783783783783784,0.8826056826056825,0.8713235294117647,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.07352941176470588,0.9264705882352942,0.49027237354085607,63,5,4,2
PC1,DS,3,661,74,1212,0.8378378378378378,0.8594389844389844,0.8378378378378378,0.8482106840315795,0.5257352941176471,0.125,0.16666666666666666,0.14285714285714285,0.10294117647058823,0.8970588235294118,0.28110599078341014,61,7,5,1
PC1,SVM,3,661,74,1212,0.7972972972972973,0.9235484288115867,0.7972972972972973,0.8392880685563613,0.821078431372549,0.2631578947368421,0.8333333333333334,0.4,0.20588235294117646,0.7941176470588235,0.8132530120481928,54,14,1,5
PC1,LR,3,661,74,1212,0.7702702702702703,0.9208858454141474,0.7702702702702703,0.8198446380264562,0.8504901960784313,0.23809523809523808,0.8333333333333334,0.37037037037037035,0.23529411764705882,0.7647058823529411,0.7975460122699386,52,16,1,5
PC1,AdaBoost-RF,3,661,74,1212,0.9054054054054054,0.9125223304327782,0.9054054054054054,0.9086933086933089,0.8529411764705883,0.42857142857142855,0.5,0.46153846153846156,0.058823529411764705,0.9411764705882353,0.6530612244897959,64,4,3,3
PC1,AdaBoost-DS,3,661,74,1212,0.8513513513513513,0.8803880803880804,0.8513513513513513,0.8645397276976223,0.8026960784313726,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.10294117647058823,0.8970588235294118,0.48605577689243024,61,7,4,2
PC1,AdaBoost-SVM,3,661,74,1212,0.7297297297297297,0.9174324324324324,0.7297297297297297,0.7901969766376546,0.857843137254902,0.20833333333333334,0.8333333333333334,0.3333333333333333,0.27941176470588236,0.7205882352941176,0.7728706624605678,49,19,1,5
PC1,AdaBoost-LR,3,661,74,1212,0.6891891891891891,0.9143824675739569,0.6891891891891891,0.7597051597051598,0.7867647058823529,0.18518518518518517,0.8333333333333334,0.30303030303030304,0.3235294117647059,0.6764705882352942,0.746753246753247,46,22,1,5
PC1,Bagging-RF,3,661,74,1212,0.8783783783783784,0.9035343035343035,0.8783783783783784,0.8891688681162366,0.8394607843137255,0.3333333333333333,0.5,0.4,0.08823529411764706,0.9117647058823529,0.6458333333333334,62,6,3,3
PC1,Bagging-DS,3,661,74,1212,0.8918918918918919,0.9075552825552825,0.8918918918918919,0.8988071226877199,0.8786764705882353,0.375,0.5,0.42857142857142855,0.07352941176470588,0.9264705882352942,0.6494845360824743,63,5,3,3
PC1,Bagging-SVM,3,661,74,1212,0.7972972972972973,0.9235484288115867,0.7972972972972973,0.8392880685563613,0.803921568627451,0.2631578947368421,0.8333333333333334,0.4,0.20588235294117646,0.7941176470588235,0.8132530120481928,54,14,1,5
PC1,Bagging-LR,3,661,74,1212,0.7702702702702703,0.9208858454141474,0.7702702702702703,0.8198446380264562,0.8504901960784315,0.23809523809523808,0.8333333333333334,0.37037037037037035,0.23529411764705882,0.7647058823529411,0.7975460122699386,52,16,1,5
PC1,RF,4,661,74,1212,0.918918918918919,0.8956456456456455,0.918918918918919,0.8998069498069499,0.9105392156862745,0.5,0.16666666666666666,0.25,0.014705882352941176,0.9852941176470589,0.28510638297872337,67,1,5,1
PC1,DS,4,661,74,1212,0.9324324324324325,0.9498267498267499,0.9324324324324325,0.9384271489534647,0.886029411764706,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.058823529411764705,0.9411764705882353,0.8839779005524863,64,4,1,5
PC1,SVM,4,661,74,1212,0.7567567567567568,0.8832046332046333,0.7567567567567568,0.8057977332170881,0.7818627450980392,0.16666666666666666,0.5,0.25,0.22058823529411764,0.7794117647058824,0.6091954022988506,53,15,3,3
PC1,LR,4,661,74,1212,0.7567567567567568,0.8832046332046333,0.7567567567567568,0.8057977332170881,0.7916666666666667,0.16666666666666666,0.5,0.25,0.22058823529411764,0.7794117647058824,0.6091954022988506,53,15,3,3
PC1,AdaBoost-RF,4,661,74,1212,0.9054054054054054,0.8980806893850373,0.9054054054054054,0.9014508868523468,0.7536764705882353,0.4,0.3333333333333333,0.36363636363636365,0.04411764705882353,0.9558823529411765,0.494296577946768,65,3,4,2
PC1,AdaBoost-DS,4,661,74,1212,0.9459459459459459,0.9403474903474904,0.9459459459459459,0.9409322365844104,0.948529411764706,0.75,0.5,0.6,0.014705882352941176,0.9852941176470589,0.6633663366336634,67,1,3,3
PC1,AdaBoost-SVM,4,661,74,1212,0.6216216216216216,0.8485793485793485,0.6216216216216216,0.7072460391425909,0.7009803921568627,0.07692307692307693,0.3333333333333333,0.125,0.35294117647058826,0.6470588235294118,0.44,44,24,4,2
PC1,AdaBoost-LR,4,661,74,1212,0.6621621621621622,0.872388306674021,0.6621621621621622,0.7382618350360286,0.5968137254901962,0.12,0.5,0.1935483870967742,0.3235294117647059,0.6764705882352942,0.5750000000000001,46,22,3,3
PC1,Bagging-RF,4,661,74,1212,0.9324324324324325,0.9276145710928319,0.9324324324324325,0.9296077763231047,0.8529411764705883,0.6,0.5,0.5454545454545454,0.029411764705882353,0.9705882352941176,0.6599999999999999,66,2,3,3
PC1,Bagging-DS,4,661,74,1212,0.9459459459459459,0.9489489489489489,0.9459459459459459,0.9332046332046331,0.7830882352941176,1.0,0.3333333333333333,0.5,0.0,1.0,0.5,68,0,4,2
PC1,Bagging-SVM,4,661,74,1212,0.7837837837837838,0.904118404118404,0.7837837837837838,0.8273757628596339,0.7316176470588235,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.20588235294117646,0.7941176470588235,0.7248322147651006,54,14,2,4
PC1,Bagging-LR,4,661,74,1212,0.7567567567567568,0.8832046332046333,0.7567567567567568,0.8057977332170881,0.8161764705882353,0.16666666666666666,0.5,0.25,0.22058823529411764,0.7794117647058824,0.6091954022988506,53,15,3,3
PC1,RF,5,661,74,1214,0.9324324324324325,0.9246138996138997,0.9324324324324325,0.9239584641044495,0.8411513859275054,0.75,0.42857142857142855,0.5454545454545454,0.014925373134328358,0.9850746268656716,0.5972850678733032,66,1,4,3
PC1,DS,5,661,74,1214,0.9054054054054054,0.8994435612082672,0.9054054054054054,0.9021175021175022,0.6918976545842217,0.5,0.42857142857142855,0.46153846153846156,0.04477611940298507,0.9552238805970149,0.5916795069337443,64,3,4,3
